title,year,budget,revenue,roi,success,avg_sentiment,n_reviews,genres_list
Unbroken,2014.0,65000000.0,163442937.0,2.514506723076923,1,,,"['Drama', 'War']"
Fat Pizza,2003.0,400000.0,7888102.0,19.720255,1,,,['Comedy']
Khumba,2013.0,20000000.0,27187375.0,1.35936875,1,,,"['Animation', 'Adventure', 'Family']"
A Girl Walks Home Alone at Night,2014.0,1000000.0,395000.0,0.395,0,,,"['Horror', 'Romance']"
Mommy,2014.0,4900000.0,3494070.0,0.7130755102040817,0,,,['Drama']
A Most Violent Year,2014.0,20000000.0,12007070.0,0.6003535,0,,,"['Crime', 'Drama', 'Thriller']"
Wild,2014.0,15000000.0,52501541.0,3.500102733333333,1,,,['Drama']
Big Eyes,2014.0,10000000.0,28883511.0,2.8883511,1,,,['Drama']
Into the Woods,2014.0,50000000.0,212902372.0,4.25804744,1,,,"['Fantasy', 'Comedy', 'Music']"
The Interview,2014.0,44000000.0,12342632.0,0.2805143636363636,0,,,"['Action', 'Comedy']"
Kingsman: The Secret Service,2015.0,81000000.0,414351546.0,5.115451185185186,1,,,"['Crime', 'Comedy', 'Action', 'Adventure']"
Night at the Museum: Secret of the Tomb,2014.0,127000000.0,349424282.0,2.7513722992125986,1,,,"['Adventure', 'Comedy', 'Fantasy', 'Family']"
Madea's Big Happy Family,2011.0,25000000.0,53213633.0,2.12854532,1,,,"['Comedy', 'Drama']"
Seventh Son,2014.0,95000000.0,114178613.0,1.2018801368421053,1,,,"['Adventure', 'Fantasy']"
Gloss,2007.0,2500000.0,4684165.0,1.873666,1,,,"['Comedy', 'Drama']"
Fishtales,2007.0,14000000.0,9216.0,0.0006582857142857143,0,,,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family', 'Foreign']"
Annie,2014.0,65000000.0,133821816.0,2.058797169230769,1,,,"['Comedy', 'Drama', 'Family']"
PK,2014.0,13000000.0,120000000.0,9.23076923076923,1,,,"['Comedy', 'Drama', 'Science Fiction']"
Foodfight!,2012.0,65000000.0,73706.0,0.0011339384615384614,0,,,"['Animation', 'Action', 'Comedy', 'Family']"
Drishyam,2013.0,750000.0,12000000.0,16.0,1,,,"['Crime', 'Thriller']"
Chappie,2015.0,49000000.0,104399548.0,2.1306030204081634,1,0.028687665198237886,227.0,"['Crime', 'Action', 'Science Fiction']"
Gimme Shelter,2013.0,7500000.0,1359910.0,0.18132133333333333,0,,,['Drama']
Taken 3,2014.0,48000000.0,325771424.0,6.786904666666667,1,,,"['Thriller', 'Action']"
Blackhat,2015.0,70000000.0,17752940.0,0.25361342857142855,0,0.0019962765957446823,188.0,"['Crime', 'Drama', 'Mystery']"
Terminator Genisys,2015.0,155000000.0,440603537.0,2.842603464516129,1,,,"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
The Woman in Black 2: Angel of Death,2014.0,1000000.0,26501323.0,26.501323,1,,,"['Thriller', 'Horror', 'Drama']"
Forbidden Kingdom,2014.0,26000000.0,34592118.0,1.330466076923077,1,,,"['Thriller', 'Adventure', 'Mystery', 'Fantasy']"
Justin Bieber: Never Say Never,2011.0,13000000.0,98441954.0,7.572458,1,,,"['Documentary', 'Music', 'Family']"
Nurse 3-D,2013.0,10.0,10000000.0,1000000.0,1,,,"['Horror', 'Thriller']"
"Tad, the Lost Explorer",2012.0,10500000.0,23000000.0,2.1904761904761907,1,,,"['Animation', 'Comedy', 'Adventure', 'Family']"
Nothing Left to Fear,2013.0,3000000.0,1675381.0,0.5584603333333333,0,,,['Horror']
It Follows,2015.0,2000000.0,14674076.0,7.337038,1,,,"['Horror', 'Thriller']"
Highway to Hell,1991.0,9000000.0,26055.0,0.002895,0,,,"['Fantasy', 'Action', 'Comedy', 'Science Fiction']"
The Berlin File,2013.0,9000000.0,48965210.0,5.440578888888889,1,,,"['Action', 'Drama', 'Thriller']"
Peter and Vandy,2009.0,500000.0,11276.0,0.022552,0,,,"['Drama', 'Comedy', 'Romance']"
Kandahar,2010.0,7000000.0,15172408.0,2.167486857142857,1,,,"['Drama', 'Action']"
Torrente 5: Operación Eurovegas,2014.0,9272437.0,11672363.0,1.2588236512148856,1,,,"['Action', 'Comedy']"
Mad Max: Fury Road,2015.0,150000000.0,378858340.0,2.5257222666666665,1,,,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
Insidious: Chapter 3,2015.0,10000000.0,104303851.0,10.4303851,1,,,"['Drama', 'Horror', 'Thriller']"
Star Wars: The Force Awakens,2015.0,245000000.0,2068223624.0,8.44172907755102,1,,,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']"
Ben-Hur,2016.0,100000000.0,94061311.0,0.94061311,0,0.18061,50.0,"['Adventure', 'Drama', 'Action']"
Warcraft,2016.0,160000000.0,433677183.0,2.71048239375,1,,,"['Action', 'Adventure', 'Fantasy']"
Avengers: Age of Ultron,2015.0,280000000.0,1405403694.0,5.019298907142857,1,,,"['Action', 'Adventure', 'Science Fiction']"
Pirates of the Caribbean: Dead Men Tell No Tales,2017.0,230000000.0,794191988.0,3.453008643478261,1,,,"['Adventure', 'Action', 'Fantasy', 'Comedy']"
Ant-Man,2015.0,130000000.0,519311965.0,3.9947074230769233,1,0.4675978658536585,328.0,"['Science Fiction', 'Action', 'Adventure']"
Fantastic Four,2015.0,120000000.0,167977596.0,1.3998133,1,,,"['Action', 'Adventure', 'Science Fiction']"
Deadpool,2016.0,58000000.0,783112979.0,13.501947913793103,1,0.31970857908847183,373.0,"['Action', 'Adventure', 'Comedy']"
Guardians of the Galaxy Vol. 2,2017.0,200000000.0,863416141.0,4.317080705,1,,,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
Captain America: Civil War,2016.0,250000000.0,1153304495.0,4.61321798,1,,,"['Adventure', 'Action', 'Science Fiction']"
Doctor Strange,2016.0,165000000.0,677718395.0,4.107384212121212,1,,,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
X-Men: Apocalypse,2016.0,178000000.0,543934787.0,3.0558134101123597,1,,,['Science Fiction']
Sankofa,1993.0,1000000.0,2691899.0,2.691899,1,,,['Drama']
My Way,2012.0,27563396.0,29193330.0,1.0591340051131581,1,,,['Drama']
The Derby Stallion,2005.0,750000.0,4000000.0,5.333333333333333,1,,,"['Drama', 'Family']"
Cake,2014.0,7000000.0,2360281.0,0.337183,0,,,['Drama']
The Snow Queen,2012.0,7000000.0,12400000.0,1.7714285714285714,1,,,"['Animation', 'Fantasy']"
The Gambler,2014.0,25000000.0,39171130.0,1.5668452,1,,,"['Thriller', 'Crime', 'Drama']"
Mortdecai,2015.0,60000000.0,30418560.0,0.506976,0,,,"['Comedy', 'Adventure']"
Fifty Shades of Grey,2015.0,40000000.0,571006128.0,14.2751532,1,,,"['Drama', 'Romance', 'Thriller']"
The DUFF,2015.0,8500000.0,43528634.0,5.1210157647058825,1,,,"['Romance', 'Comedy']"
Of Horses and Men,2013.0,10.0,11.0,1.1,1,,,"['Drama', 'Romance', 'Comedy']"
Project Almanac,2015.0,12000000.0,32248241.0,2.687353416666667,1,,,"['Science Fiction', 'Thriller']"
Brooklyn,2015.0,11000000.0,62076141.0,5.643285545454545,1,0.5108055762081785,269.0,"['Drama', 'Romance']"
A Walk in the Woods,2015.0,8000000.0,35991087.0,4.498885875,1,,,"['Adventure', 'Comedy', 'Drama']"
99 Homes,2014.0,8000000.0,1411927.0,0.176490875,0,,,['Drama']
Aloft,2014.0,8000000.0,53086.0,0.00663575,0,0.06544923076923077,65.0,['Drama']
The Bronze,2016.0,3500000.0,615816.0,0.17594742857142856,0,,,"['Drama', 'Comedy']"
The D Train,2015.0,447524.0,771317.0,1.7235209731768575,1,,,"['Drama', 'Comedy']"
The Diary of a Teenage Girl,2015.0,2000000.0,1477002.0,0.738501,0,,,"['Drama', 'Romance']"
Dope,2015.0,700000.0,17986781.0,25.69540142857143,1,,,"['Crime', 'Drama', 'Comedy']"
Miss Julie,2014.0,5500000.0,5000000.0,0.9090909090909091,0,,,['Drama']
The Loft,2014.0,14000000.0,10076790.0,0.7197707142857143,0,,,['Thriller']
Lost River,2015.0,2000000.0,45431.0,0.0227155,0,,,"['Fantasy', 'Thriller']"
Battletruck,1982.0,1000000.0,3000000.0,3.0,1,,,['Science Fiction']
Italiano medio,2015.0,1816720.0,4541800.0,2.5,1,,,['Comedy']
The Hateful Eight,2015.0,44000000.0,155760117.0,3.5400026590909093,1,,,"['Crime', 'Drama', 'Mystery', 'Western']"
Paper Towns,2015.0,12000000.0,85512300.0,7.126025,1,,,"['Drama', 'Mystery', 'Romance']"
The Wedding Ringer,2015.0,23000000.0,79799880.0,3.46956,1,,,['Comedy']
The Boy Next Door,2015.0,4000000.0,52425855.0,13.10646375,1,,,['Thriller']
Crimson Peak,2015.0,55000000.0,74679822.0,1.3578149454545454,1,,,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']"
Hot Tub Time Machine 2,2015.0,14000000.0,12314651.0,0.8796179285714286,0,,,['Comedy']
Focus,2015.0,50100000.0,153962963.0,3.0731130339321355,1,,,"['Romance', 'Comedy', 'Crime', 'Drama']"
The SpongeBob Movie: Sponge Out of Water,2015.0,74000000.0,311594032.0,4.210730162162162,1,,,"['Animation', 'Adventure', 'Comedy', 'Family']"
Demonic,2015.0,3000000.0,3387000.0,1.129,1,,,"['Thriller', 'Horror']"
The Second Best Exotic Marigold Hotel,2015.0,10000000.0,85978266.0,8.5978266,1,,,"['Drama', 'Comedy']"
Tracers,2015.0,11000000.0,593683.0,0.05397118181818182,0,,,"['Action', 'Crime', 'Drama']"
Wolf Totem,2015.0,38000000.0,123205624.0,3.242253263157895,1,,,"['Adventure', 'Drama']"
The Lazarus Effect,2015.0,3300000.0,64110728.0,19.427493333333334,1,,,"['Thriller', 'Horror']"
Unfinished Business,2015.0,35000000.0,14431253.0,0.4123215142857143,0,,,['Comedy']
Soulless,2012.0,2800000.0,13218980.0,4.721064285714286,1,,,"['Comedy', 'Drama']"
Raanjhanaa,2013.0,6400000.0,18000000.0,2.8125,1,,,"['Drama', 'Romance']"
Run All Night,2015.0,50000000.0,71561644.0,1.43123288,1,,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Stand by Me Doraemon,2014.0,35000000.0,83061158.0,2.373175942857143,1,,,"['Fantasy', 'Animation', 'Family']"
Cinderella,2015.0,95000000.0,543514353.0,5.721203715789474,1,0.34815142857142856,35.0,"['Romance', 'Fantasy', 'Family', 'Drama']"
Poltergeist,2015.0,35000000.0,95437994.0,2.7267998285714286,1,,,"['Horror', 'Thriller']"
Pan,2015.0,150000000.0,128388320.0,0.8559221333333333,0,,,"['Adventure', 'Family', 'Fantasy']"
While We're Young,2015.0,10000000.0,7587485.0,0.7587485,0,,,"['Comedy', 'Drama', 'Mystery']"
Suite Française,2014.0,15000000.0,9104716.0,0.6069810666666666,0,,,"['Drama', 'Romance', 'War']"
Insurgent,2015.0,110000000.0,295238201.0,2.6839836454545454,1,,,"['Adventure', 'Science Fiction', 'Thriller']"
Big Game,2014.0,8500000.0,7500000.0,0.8823529411764706,0,,,"['Action', 'Adventure', 'Thriller']"
La vérité si je mens !,1997.0,4000000.0,29456000.0,7.364,1,,,['Comedy']
Home,2015.0,135000000.0,368871007.0,2.7323778296296295,1,,,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']"
Midnight Special,2016.0,18000000.0,6212282.0,0.3451267777777778,0,,,"['Adventure', 'Drama', 'Science Fiction']"
The Gunman,2015.0,40000000.0,13644292.0,0.3411073,0,,,"['Action', 'Drama', 'Crime']"
Escobar: Paradise Lost,2014.0,17000000.0,3758328.0,0.2210781176470588,0,,,"['Thriller', 'Romance']"
Furious 7,2015.0,190000000.0,1506249360.0,7.927628210526316,1,,,['Action']
Unfriended,2015.0,1000000.0,62882090.0,62.88209,1,,,"['Horror', 'Thriller']"
Bolero,1984.0,7000000.0,8914881.0,1.2735544285714286,1,,,"['Drama', 'Romance']"
Child 44,2015.0,50000000.0,3324330.0,0.0664866,0,,,"['Crime', 'Thriller']"
Get Hard,2015.0,40000000.0,111811453.0,2.795286325,1,,,['Comedy']
What Men Talk About,2010.0,1950000.0,12005838.0,6.15684,1,,,['Comedy']
Kung Fu Jungle,2014.0,25000000.0,129115.0,0.0051646,0,,,"['Crime', 'Action', 'Thriller']"
Infinitely Polar Bear,2014.0,6700000.0,1430655.0,0.21353059701492538,0,,,"['Comedy', 'Drama']"
Woman in Gold,2015.0,11000000.0,61619773.0,5.601797545454546,1,,,['Drama']
"Ryaba, My Chicken",1994.0,2700000.0,4635143.0,1.7167196296296297,1,,,[]
Samba,2014.0,20000000.0,151530.0,0.0075765,0,,,"['Drama', 'Comedy']"
Space Dogs,2010.0,25000000.0,6500000.0,0.26,0,,,"['Family', 'Animation']"
Tomorrowland,2015.0,190000000.0,209154322.0,1.1008122210526317,1,,,"['Adventure', 'Family', 'Mystery', 'Science Fiction']"
Long Live Freedom,2013.0,5000000.0,48125.0,0.009625,0,,,['Drama']
Paul Blart: Mall Cop 2,2015.0,38000000.0,107597242.0,2.8315063684210524,1,,,"['Action', 'Comedy', 'Family']"
Parts Per Billion,2014.0,500000.0,15000000.0,30.0,1,,,['Science Fiction']
The Admiral: Roaring Currents,2014.0,9500000.0,112156811.0,11.805980105263158,1,,,"['Adventure', 'War']"
The Longest Ride,2015.0,34000000.0,63013281.0,1.853331794117647,1,,,"['Drama', 'Romance']"
Table For Five,1983.0,8000000.0,2439705.0,0.304963125,0,,,[]
The Age of Adaline,2015.0,25000000.0,65663276.0,2.62653104,1,,,"['Fantasy', 'Drama', 'Romance']"
Danny Collins,2015.0,10000000.0,10835752.0,1.0835752,1,,,"['Comedy', 'Drama', 'Music']"
Grandma,2015.0,600000.0,7087452.0,11.81242,1,,,"['Comedy', 'Drama']"
50 to 1,2014.0,10000000.0,1064454.0,0.1064454,0,,,"['Comedy', 'Drama']"
Barbecue,2014.0,6000000.0,14348529.0,2.3914215,1,,,['Comedy']
Falling From Grace,1992.0,3.0,232.0,77.33333333333333,1,,,"['Drama', 'Romance']"
San Andreas,2015.0,110000000.0,470490832.0,4.277189381818181,1,,,"['Action', 'Drama', 'Thriller']"
A Company Man,2012.0,3500000.0,7339398.0,2.0969708571428574,1,,,"['Drama', 'Action']"
Hitman: Agent 47,2015.0,35000000.0,81967450.0,2.3419271428571427,1,,,"['Action', 'Crime', 'Thriller']"
Jimmy P.,2013.0,10000000.0,30283.0,0.0030283,0,,,['Drama']
Ricki and the Flash,2015.0,18000000.0,41325328.0,2.2958515555555556,1,,,"['Comedy', 'Drama', 'Music']"
Piku,2015.0,5500000.0,22159216.0,4.028948363636363,1,,,"['Drama', 'Comedy']"
Pitch Perfect 2,2015.0,29000000.0,287506194.0,9.914006689655173,1,,,"['Comedy', 'Music']"
Carol,2015.0,11800000.0,40272135.0,3.4128927966101696,1,0.45404039087947884,307.0,"['Romance', 'Drama']"
Strangerland,2015.0,10000000.0,17472.0,0.0017472,0,,,"['Drama', 'Thriller']"
The Lobster,2015.0,4000000.0,15656193.0,3.91404825,1,,,"['Thriller', 'Comedy', 'Drama', 'Romance', 'Science Fiction']"
Maggie,2015.0,4000000.0,187112.0,0.046778,0,,,['Horror']
Hot Pursuit,2015.0,35000000.0,51680201.0,1.4765771714285714,1,,,"['Action', 'Comedy', 'Crime']"
The Green Inferno,2014.0,5000000.0,6833445.0,1.366689,1,,,"['Action', 'Adventure', 'Horror', 'Thriller']"
A Driver for Vera,2004.0,3300000.0,2011837.0,0.6096475757575758,0,,,['Drama']
Plus one,2008.0,336029.0,927277.0,2.7595148037818165,1,,,"['Drama', 'Comedy']"
The Martian,2015.0,108000000.0,630161890.0,5.834832314814815,1,,,"['Drama', 'Adventure', 'Science Fiction']"
Badlapur,2015.0,3700000.0,11480000.0,3.1027027027027025,1,,,"['Crime', 'Mystery', 'Thriller']"
Youth,2015.0,13360000.0,2000000.0,0.1497005988023952,0,,,"['Comedy', 'Drama']"
Wake Up Sid,2009.0,3000000.0,11000000.0,3.6666666666666665,1,,,"['Drama', 'Comedy', 'Romance', 'Foreign']"
Rangeela,1995.0,2800000.0,14000000.0,5.0,1,,,"['Drama', 'Romance']"
Sarkar,2005.0,1900000.0,5900000.0,3.1052631578947367,1,,,"['Crime', 'Action', 'Drama']"
Spy,2015.0,65000000.0,235666219.0,3.6256341384615385,1,,,"['Action', 'Comedy', 'Crime']"
Trainwreck,2015.0,35000000.0,140795793.0,4.022736942857143,1,,,['Comedy']
From a Whisper to a Scream,1987.0,1100000.0,1400000.0,1.2727272727272727,1,,,"['Comedy', 'Horror']"
Aloha,2015.0,37000000.0,26250020.0,0.70946,0,,,"['Drama', 'Comedy', 'Romance']"
Tutto tutto niente niente,2012.0,5579750.0,8927600.0,1.6,1,,,['Comedy']
Song One,2014.0,6000000.0,32251.0,0.005375166666666667,0,,,['Drama']
Dragon Blade,2015.0,65000000.0,121545703.0,1.8699338923076922,1,,,"['Action', 'Drama', 'Adventure']"
Mere Brother Ki Dulhan,2011.0,5510000.0,18050000.0,3.2758620689655173,1,,,"['Drama', 'Comedy', 'Romance']"
Entourage,2015.0,30000000.0,49263404.0,1.6421134666666666,1,0.2383469483568075,213.0,['Comedy']
5 Flights Up,2014.0,6000000.0,1020921.0,0.1701535,0,,,['Drama']
Inside Out,2015.0,175000000.0,857611174.0,4.90063528,1,,,"['Drama', 'Comedy', 'Animation', 'Family']"
Tanu Weds Manu,2011.0,400000.0,252000.0,0.63,0,,,"['Drama', 'Comedy', 'Romance', 'Foreign']"
The Hunger Games: Mockingjay - Part 2,2015.0,160000000.0,653428261.0,4.08392663125,1,,,"['Action', 'Adventure', 'Science Fiction']"
Max,2015.0,20000000.0,43967255.0,2.19836275,1,,,"['Adventure', 'Drama', 'Family']"
Pixels,2015.0,88000000.0,243637091.0,2.7686033068181817,1,,,"['Action', 'Comedy', 'Science Fiction']"
Allegiant,2016.0,110000000.0,179246868.0,1.6295169818181818,1,,,"['Adventure', 'Science Fiction']"
Fantastic Beasts and Where to Find Them,2016.0,180000000.0,809342332.0,4.496346288888889,1,,,"['Adventure', 'Family', 'Fantasy']"
Madras Cafe,2013.0,5400000.0,6500000.0,1.2037037037037037,1,,,['Thriller']
The Secret Life of Pets,2016.0,75000000.0,875457937.0,11.672772493333333,1,,,"['Animation', 'Family']"
White Tiger,2012.0,11000000.0,7200000.0,0.6545454545454545,0,,,"['Action', 'Adventure', 'Fantasy', 'War']"
Gabbar Is Back,2015.0,11000000.0,41000000.0,3.727272727272727,1,,,"['Drama', 'Action']"
Little Boy,2015.0,20000000.0,6485961.0,0.32429805,0,,,"['Comedy', 'Drama', 'War']"
Self/less,2015.0,26000000.0,30523226.0,1.1739702307692308,1,,,"['Science Fiction', 'Mystery', 'Thriller']"
Criminal,2016.0,31500000.0,14708696.0,0.46694273015873017,0,,,['Action']
The Last Witch Hunter,2015.0,90000000.0,146936910.0,1.6326323333333332,1,,,"['Fantasy', 'Action', 'Adventure']"
Krampus,2015.0,15000000.0,61548707.0,4.103247133333333,1,,,"['Horror', 'Comedy', 'Fantasy']"
Suicide Squad,2016.0,175000000.0,745600054.0,4.2605717371428575,1,,,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']"
Bluffmaster!,2005.0,1823152.0,7133082.0,3.9124998902998764,1,,,"['Drama', 'Comedy', 'Romance', 'Foreign']"
Independence Day: Resurgence,2016.0,165000000.0,389681935.0,2.3617086969696968,1,,,"['Action', 'Adventure', 'Science Fiction']"
Star Trek Beyond,2016.0,185000000.0,343471816.0,1.8566044108108108,1,,,"['Action', 'Adventure', 'Science Fiction']"
Pizza,2012.0,240000.0,2800000.0,11.666666666666666,1,,,"['Thriller', 'Comedy', 'Romance', 'Horror']"
Rockstar,2011.0,10920000.0,19660000.0,1.8003663003663004,1,,,"['Drama', 'Music', 'Romance']"
This is Sodom,2010.0,2745000.0,5850000.0,2.1311475409836067,1,,,"['Comedy', 'History']"
Kaminey,2009.0,9000000.0,18130000.0,2.0144444444444445,1,,,"['Action', 'Crime', 'Drama']"
Company,2002.0,1500000.0,6000000.0,4.0,1,,,"['Action', 'Drama', 'Foreign']"
Vishwaroopam,2013.0,17000000.0,51000000.0,3.0,1,,,"['Action', 'Crime', 'Thriller']"
Shootout at Lokhandwala,2007.0,11000000.0,12000000.0,1.0909090909090908,1,,,"['Action', 'Crime', 'Drama', 'Foreign']"
Josh,2000.0,6900000.0,15000000.0,2.1739130434782608,1,,,"['Romance', 'Drama']"
Dhoom 3,2013.0,19500000.0,91000000.0,4.666666666666667,1,,,"['Action', 'Crime', 'Thriller']"
Dhoom 2,2006.0,11000000.0,46396427.0,4.217857,1,,,"['Drama', 'Action', 'Thriller', 'Crime']"
Ted 2,2015.0,68000000.0,217022588.0,3.1915086470588236,1,,,['Comedy']
Minions,2015.0,74000000.0,1156730962.0,15.631499486486486,1,,,"['Family', 'Animation', 'Adventure', 'Comedy']"
Rough Cut,1980.0,14000000.0,16656125.0,1.1897232142857144,1,,,"['Adventure', 'Comedy', 'Crime', 'Mystery', 'Romance']"
The Good Dinosaur,2015.0,175000000.0,331926147.0,1.89672084,1,,,"['Adventure', 'Animation', 'Family']"
Black Mass,2015.0,53000000.0,98837872.0,1.8648655094339623,1,,,"['Crime', 'Drama']"
Spectre,2015.0,245000000.0,880674609.0,3.5945902408163266,1,,,"['Action', 'Adventure', 'Crime']"
Mickey's Christmas Carol,1983.0,3000000.0,21000000.0,7.0,1,,,"['Family', 'Animation']"
Bulletproof,1988.0,5000000.0,807947.0,0.1615894,0,,,"['Action', 'Thriller']"
Steve Jobs,2015.0,30000000.0,34441873.0,1.1480624333333334,1,,,"['Drama', 'History']"
Macbeth,2015.0,15000000.0,12601706.0,0.8401137333333333,0,,,"['History', 'Drama', 'War']"
Vacation,2015.0,31000000.0,104384188.0,3.367231870967742,1,,,['Comedy']
Manglehorn,2015.0,4000000.0,143101.0,0.03577525,0,,,['Drama']
Shabd,2005.0,2500000.0,3100000.0,1.24,1,,,"['Drama', 'Foreign', 'Romance']"
Batman v Superman: Dawn of Justice,2016.0,250000000.0,873260194.0,3.493040776,1,,,"['Action', 'Adventure', 'Fantasy']"
Gemma Bovery,2014.0,9700000.0,154701.0,0.015948556701030927,0,,,"['Romance', 'Drama', 'Comedy']"
Love and the City,2009.0,3500000.0,9112193.0,2.6034837142857143,1,,,"['Comedy', 'Romance']"
Magic Mike XXL,2015.0,14800000.0,122513057.0,8.277909256756757,1,,,"['Comedy', 'Drama', 'Music']"
The Jungle Book,2016.0,175000000.0,966550600.0,5.523146285714286,1,,,"['Family', 'Adventure', 'Drama', 'Fantasy']"
Dragon Ball Z: Resurrection 'F',2015.0,5000000.0,61768190.0,12.353638,1,,,"['Action', 'Adventure', 'Animation', 'Fantasy']"
Bombay Velvet,2015.0,18000000.0,1500000.0,0.08333333333333333,0,,,"['Crime', 'Drama', 'Thriller']"
The Man from U.N.C.L.E.,2015.0,75000000.0,108145109.0,1.4419347866666667,1,,,"['Comedy', 'Action', 'Adventure']"
Treehouse,2014.0,3250000.0,3250000.0,1.0,1,,,"['Thriller', 'Horror', 'Mystery']"
The Walk,2015.0,35000000.0,61181942.0,1.7480554857142858,1,,,"['Adventure', 'Drama', 'Thriller']"
13 Hours: The Secret Soldiers of Benghazi,2016.0,50000000.0,69411370.0,1.3882274,1,,,"['Action', 'Drama', 'History', 'Thriller', 'War']"
French Women,2014.0,5000000.0,12058187.0,2.4116374,1,,,['Comedy']
Welcome to the North,2012.0,6000000.0,35000000.0,5.833333333333333,1,,,['Comedy']
The Worst Christmas of My Life,2012.0,6843500.0,10703234.0,1.564,1,,,['Comedy']
La peggior settimana della mia vita,2011.0,11000000.0,12935800.0,1.1759818181818182,1,,,['Comedy']
A Whole Life Ahead,2008.0,5940000.0,4250000.0,0.7154882154882155,0,,,"['Romance', 'Drama', 'Comedy']"
The Opposite Sex,2014.0,3300000.0,45000.0,0.013636363636363636,0,,,['Comedy']
The Gallows,2015.0,100000.0,42664410.0,426.6441,1,,,"['Horror', 'Thriller']"
Dark Places,2015.0,20000000.0,208588.0,0.0104294,0,,,"['Drama', 'Mystery', 'Thriller']"
Mustang,2015.0,1300000.0,250000.0,0.19230769230769232,0,,,['Drama']
Soodhu Kavvum,2013.0,310000.0,12000000.0,38.70967741935484,1,,,"['Comedy', 'Thriller']"
Bajrangi Bhaijaan,2015.0,14000000.0,98000000.0,7.0,1,,,"['Adventure', 'Comedy', 'Drama']"
The Revenant,2015.0,135000000.0,532950503.0,3.9477815037037036,1,,,"['Western', 'Drama', 'Adventure', 'Thriller']"
Irrational Man,2015.0,11000000.0,27391084.0,2.4900985454545457,1,,,"['Mystery', 'Drama']"
Baahubali: The Beginning,2015.0,40000000.0,100000000.0,2.5,1,,,"['Action', 'Adventure', 'History', 'War']"
Southpaw,2015.0,30000000.0,91709827.0,3.0569942333333335,1,,,"['Action', 'Drama']"
Sicario,2015.0,30000000.0,84025816.0,2.800860533333333,1,,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Anomalisa,2015.0,8000000.0,5659286.0,0.70741075,0,0.17753097014925373,268.0,"['Animation', 'Comedy', 'Drama', 'Romance']"
Colonia,2016.0,14000000.0,3621046.0,0.2586461428571429,0,0.08748510638297871,47.0,"['Drama', 'Romance', 'History']"
The Vatican Tapes,2015.0,13000000.0,1784763.0,0.13728946153846153,0,,,"['Thriller', 'Horror']"
The Intern,2015.0,35000000.0,194564672.0,5.558990628571428,1,,,['Comedy']
Love,2015.0,3000000.0,249083.0,0.08302766666666667,0,,,"['Drama', 'Romance']"
Room,2015.0,6000000.0,35401758.0,5.900293,1,,,"['Drama', 'Thriller']"
The Gift,2015.0,5000000.0,58978653.0,11.7957306,1,,,"['Thriller', 'Mystery']"
The Witch,2016.0,3500000.0,40423945.0,11.549698571428571,1,,,"['Mystery', 'Horror']"
3 Generations,2016.0,5000000.0,443962.0,0.0887924,0,,,"['Comedy', 'Drama']"
Zaytoun,2012.0,8000000.0,42330.0,0.00529125,0,,,"['Drama', 'War', 'Adventure', 'Thriller']"
The Visit,2015.0,5000000.0,98450062.0,19.6900124,1,,,"['Horror', 'Thriller']"
Secret in Their Eyes,2015.0,19500000.0,34854990.0,1.7874353846153845,1,,,"['Crime', 'Drama', 'Mystery']"
Sinister 2,2015.0,10000000.0,52882018.0,5.2882018,1,,,['Horror']
American Ultra,2015.0,28000000.0,27139524.0,0.9692687142857143,0,,,"['Comedy', 'Action']"
No Escape,2015.0,5000000.0,54418872.0,10.8837744,1,,,"['Action', 'Thriller']"
Straight Outta Compton,2015.0,28000000.0,201634991.0,7.201249678571428,1,,,"['Drama', 'Music']"
Tangerine,2015.0,100000.0,702354.0,7.02354,1,,,"['Comedy', 'Drama']"
Joy,2015.0,60000000.0,101134059.0,1.68556765,1,,,"['Drama', 'Comedy']"
Iron & Blood: The Legend of Taras Bulba,2009.0,25000000.0,16815892.0,0.67263568,0,,,"['Drama', 'History']"
Victor Frankenstein,2015.0,40000000.0,34227298.0,0.85568245,0,,,"['Drama', 'Science Fiction', 'Thriller']"
Sholem Aleichem: Laughing In The Darkness,2012.0,500000.0,845188.0,1.690376,1,,,['Documentary']
The Angrez,2006.0,50000.0,300000.0,6.0,1,,,['Comedy']
Captive,2012.0,11180.0,24591.0,2.1995527728085866,1,,,"['Drama', 'Thriller']"
Equals,2015.0,16000000.0,2084628.0,0.13028925,0,,,"['Drama', 'Romance', 'Science Fiction']"
Scouts Guide to the Zombie Apocalypse,2015.0,15000000.0,14860766.0,0.9907177333333334,0,,,"['Comedy', 'Horror']"
Suffragette,2015.0,14000000.0,16002420.0,1.14303,1,,,"['Drama', 'History']"
